Code INSEE;Commune;geo_point_2d;Code Postal;Code Département;Région
21164;CHAZILLY;47.183253219,4.58248518042;21320;21;BOURGOGNE
38059;BRIE-ET-ANGONNES;45.1234335157,5.77865185697;38320;38;RHONE-ALPES
38315;LE PONT-DE-BEAUVOISIN;45.5318785509,5.66166638514;38480;38;RHONE-ALPES
18261;THAUMIERS;46.8218263799,2.67004544881;18210;18;CENTRE
77458;SOUPPES-SUR-LOING;48.186873445,2.74753245184;77460;77;ILE-DE-FRANCE
55496;SORCY-SAINT-MARTIN;48.719302425,5.6607909695;55190;55;LORRAINE
81010;AMBIALET;43.9263758841,2.37579999159;81430;81;MIDI-PYRENEES
18112;IDS-SAINT-ROCH;46.7139612641,2.25788543249;18170;18;CENTRE
16148;GENAC;45.8009500924,0.021470943172;16170;16;POITOU-CHARENTES
88479;TREMONZEY;47.9620006058,6.2472825127;88240;88;LORRAINE
12047;CAMPAGNAC;44.4014190434,3.08798041232;12560;12;MIDI-PYRENEES
13082;ROGNES;43.6648781836,5.35218247017;13840;13;PROVENCE-ALPES-COTE D'AZUR
39063;BONLIEU;46.5968045882,5.8566003581;39130;39;FRANCHE-COMTE
80187;LA CHAUSSEE-TIRANCOURT;49.9611459637,2.16746798026;80310;80;PICARDIE
55245;HEUDICOURT-SOUS-LES-COTES;48.938354511,5.69786732895;55210;55;LORRAINE
31331;MAUREVILLE;43.5296067212,1.71445599659;31460;31;MIDI-PYRENEES
38126;CORENC;45.2267664587,5.75814470454;38700;38;RHONE-ALPES
21395;MASSINGY-LES-VITTEAUX;47.395705764,4.59045021974;21350;21;BOURGOGNE
61455;SAINT-SIMEON;48.4603376149,-0.751922781252;61350;61;BASSE-NORMANDIE
71558;VARENNES-SAINT-SAUVEUR;46.5013604889,5.23845010898;71480;71;BOURGOGNE
1363;SAINT-JEAN-LE-VIEUX;46.0291437714,5.38252835538;1640;1;RHONE-ALPES
80691;SAIGNEVILLE;50.1393465326,1.71615502696;80230;80;PICARDIE
79297;SAINTE-SOLINE;46.2515989193,0.0479672855851;79120;79;POITOU-CHARENTES
2B327;TOMINO;42.9440187067,9.44630145154;20248;2B;CORSE
2B201;PANCHERACCIA;42.1964708452,9.40495119655;20251/20270;2B;CORSE
38205;LANS-EN-VERCORS;45.1209452513,5.5907415298;38250;38;RHONE-ALPES
2591;PARGNY-LES-BOIS;49.7323072713,3.61788330529;2270;2;PICARDIE
2A128;GRANACE;41.6403012602,9.01221939492;20100;2A;CORSE
61425;SAINT-MARTIN-DES-PEZERITS;48.627183396,0.489313798529;61380;61;BASSE-NORMANDIE
59619;VILLEREAU;50.2478551697,3.68060159072;59530;59;NORD-PAS-DE-CALAIS
35245;ROMILLE;48.2223488257,-1.87904298142;35850;35;BRETAGNE
62361;FREVENT;50.270911587,2.29293491451;62270;62;NORD-PAS-DE-CALAIS
38356;SAINT-ANDRE-EN-ROYANS;45.0832051163,5.33670560585;38680;38;RHONE-ALPES
27371;LIVET-SUR-AUTHOU;49.2288510022,0.654737767065;27800;27;HAUTE-NORMANDIE
74143;LES HOUCHES;45.8968732063,6.8000932715;74310;74;RHONE-ALPES
16326;SAINT-GROUX;45.8908643906,0.158281898668;16230;16;POITOU-CHARENTES
29191;PLOUGONVEN;48.5052769563,-3.72721201852;29640;29;BRETAGNE
34023;BALARUC-LES-BAINS;43.4469007065,3.69072086799;34540;34;LANGUEDOC-ROUSSILLON
69174;LES SAUVAGES;45.9238716412,4.37393979073;69170;69;RHONE-ALPES
3037;BRAIZE;46.658636225,2.65427484498;3360;3;AUVERGNE
39562;VILLARD-SUR-BIENNE;46.4858586552,5.89736415206;39200;39;FRANCHE-COMTE
72356;THOIRE-SUR-DINAN;47.7646608356,0.462066578914;72500;72;PAYS DE LA LOIRE
76384;LILLEBONNE;49.5087332809,0.534041811072;76170;76;HAUTE-NORMANDIE
2219;COUCY-LA-VILLE;49.5405792355,3.34372156034;2380;2;PICARDIE
60397;LE MESNIL-CONTEVILLE;49.6678346082,2.0642050499;60210;60;PICARDIE
42199;SAINT-ANDRE-D'APCHON;46.0272361831,3.93483213636;42370;42;RHONE-ALPES
76732;BUTOT-VENESVILLE;49.8159183889,0.58596239014;76450;76;HAUTE-NORMANDIE
73201;PLANAY;45.4227466378,6.71458583234;73350;73;RHONE-ALPES
33003;AMBARES-ET-LAGRAVE;44.9444897713,-0.500579133995;33440;33;AQUITAINE
8257;LOGNY-BOGNY;49.7757948758,4.38773514062;8150;8;CHAMPAGNE-ARDENNE
77225;LA HAUTE-MAISON;48.8841264989,3.00569184171;77580;77;ILE-DE-FRANCE
40328;VIEUX-BOUCAU-LES-BAINS;43.7874374515,-1.39719537879;40480;40;AQUITAINE
34218;PRADES-SUR-VERNAZOBRE;43.4587254561,2.97637908047;34360;34;LANGUEDOC-ROUSSILLON
87041;CHATEAUPONSAC;46.1311583678,1.28041965042;87290;87;LIMOUSIN
62103;BEHAGNIES;50.1420610157,2.8275098552;62121;62;NORD-PAS-DE-CALAIS
11303;PUIVERT;42.9088493046,2.05940105724;11230;11;LANGUEDOC-ROUSSILLON
51649;VITRY-LE-FRANCOIS;48.728201078,4.59222371874;51300;51;CHAMPAGNE-ARDENNE
31272;LAPEYRERE;43.2048767713,1.3113589407;31310;31;MIDI-PYRENEES
83042;COGOLIN;43.2464550515,6.52192234084;83310;83;PROVENCE-ALPES-COTE D'AZUR
22161;PABU;48.58310885,-3.14288475584;22200;22;BRETAGNE
77080;CHAMPCENEST;48.6709207707,3.27677023622;77560;77;ILE-DE-FRANCE
25498;ROGNON;47.4193128831,6.30787470895;25680;25;FRANCHE-COMTE
12203;ROQUEFORT-SUR-SOULZON;43.9706930615,2.98176110631;12250;12;MIDI-PYRENEES
22198;PLEUMEUR-BODOU;48.7852851364,-3.51721058191;22560;22;BRETAGNE
11206;LIMOUX;43.0499293279,2.23958811407;11300;11;LANGUEDOC-ROUSSILLON
31063;BENQUE;43.2590244874,0.917904928606;31420;31;MIDI-PYRENEES
1153;ECHENEVEX;46.3160845207,6.01926187996;1170;1;RHONE-ALPES
4169;LA ROCHEGIRON;44.1094183926,5.66381397427;4150;4;PROVENCE-ALPES-COTE D'AZUR
89207;JOUANCY;47.6732459964,4.036930891;89310;89;BOURGOGNE
37140;LUZE;47.015289486,0.468618290088;37120;37;CENTRE
9326;VEBRE;42.7696976304,1.71781381664;9310;9;MIDI-PYRENEES
1104;CHEZERY-FORENS;46.222573373,5.87248105275;1410;1;RHONE-ALPES
59663;WORMHOUT;50.8778557286,2.47860517129;59470;59;NORD-PAS-DE-CALAIS
70239;FONDREMAND;47.4719327079,6.02806238503;70190;70;FRANCHE-COMTE
66190;SALSES-LE-CHATEAU;42.8371985526,2.91593580268;66600;66;LANGUEDOC-ROUSSILLON
62016;AIRON-SAINT-VAAST;50.4271409917,1.6712119131;62180;62;NORD-PAS-DE-CALAIS
68181;LEVONCOURT;47.4471429458,7.1934953379;68480;68;ALSACE
27264;FOURS-EN-VEXIN;49.1874063789,1.60865557938;27630;27;HAUTE-NORMANDIE
63205;MANGLIEU;45.6117755124,3.35655394687;63270;63;AUVERGNE
33421;SAINT-JEAN-DE-BLAIGNAC;44.8093814613,-0.132286748685;33420;33;AQUITAINE
11082;CAUNETTE-SUR-LAUQUET;43.027894163,2.42690541874;11250;11;LANGUEDOC-ROUSSILLON
51033;LE BAIZIL;48.9750758673,3.79600981845;51270;51;CHAMPAGNE-ARDENNE
2371;HARLY;49.8407051764,3.33484724239;2100;2;PICARDIE
41055;CHOUZY-SUR-CISSE;47.5244470983,1.23897400473;41150;41;CENTRE
37027;BLERE;47.3074648411,0.987107533288;37150;37;CENTRE
88476;TOTAINVILLE;48.3263637306,5.98420590394;88500;88;LORRAINE
79330;TILLOU;46.1507015837,-0.121021590694;79110;79;POITOU-CHARENTES
34109;GABIAN;43.5181480219,3.26449755932;34320;34;LANGUEDOC-ROUSSILLON
36194;SAINT-GENOU;46.911791678,1.3504650552;36500;36;CENTRE
86038;BRION;46.357045926,0.472294724687;86160;86;POITOU-CHARENTES
17469;VILLARS-EN-PONS;45.6039717298,-0.628988620843;17260;17;POITOU-CHARENTES
49008;ANGRIE;47.5778407482,-0.968142946141;49440;49;PAYS DE LA LOIRE
69240;SAINT-VINCENT-DE-REINS;46.0739597884,4.38622082272;69240;69;RHONE-ALPES
50371;LE NEUFBOURG;48.6630193769,-0.947435614235;50140;50;BASSE-NORMANDIE
72236;PINCE;47.7974854625,-0.367271386435;72300;72;PAYS DE LA LOIRE
80421;HATTENCOURT;49.7691401362,2.79281334603;80700;80;PICARDIE
74198;NAVES-PARMELAN;45.9320249832,6.19716046431;74370;74;RHONE-ALPES
65293;LUSTAR;43.2694349953,0.340455146819;65220;65;MIDI-PYRENEES
60009;ALLONNE;49.3965343512,2.11883442492;60000;60;PICARDIE
51548;SOMME-VESLE;48.992390138,4.61434632836;51460;51;CHAMPAGNE-ARDENNE
38531;VELANNE;45.4889494528,5.64628578808;38620;38;RHONE-ALPES
88446;SAULXURES-LES-BULGNEVILLE;48.1919857407,5.81576543656;88140;88;LORRAINE
62812;THIEMBRONNE;50.6239861501,2.04691534962;62560;62;NORD-PAS-DE-CALAIS
31053;BEAUPUY;43.6525825042,1.55869879525;31850;31;MIDI-PYRENEES
88357;POUSSAY;48.3226145275,6.12077562905;88500;88;LORRAINE
23199;SAINT-GERMAIN-BEAUPRE;46.3160359158,1.55742406465;23160;23;LIMOUSIN
79335;VALLANS;46.2190224234,-0.545587322341;79270;79;POITOU-CHARENTES
2628;PUISEUX-EN-RETZ;49.2925861417,3.13448879571;2600;2;PICARDIE
54266;HOUDREVILLE;48.513558496,6.09894313371;54330;54;LORRAINE
19240;SAINT-SALVADOUR;45.3906265922,1.76634717247;19700;19;LIMOUSIN
34190;OUPIA;43.2886870933,2.77613204437;34210;34;LANGUEDOC-ROUSSILLON
63334;SAINT-DIER-D'AUVERGNE;45.6701289344,3.48253379649;63520;63;AUVERGNE
45144;FEROLLES;47.8252781829,2.11682260412;45150;45;CENTRE
41269;VENDOME;47.8013026692,1.06106057175;41100;41;CENTRE
39527;TAXENNE;47.2216655725,5.68668052048;39350;39;FRANCHE-COMTE
60541;ROBERVAL;49.2911584185,2.68497553909;60410;60;PICARDIE
25567;TOURNANS;47.3995202196,6.31218752509;25680;25;FRANCHE-COMTE
73323;VILLAROGER;45.5575226371,6.86910255537;73640;73;RHONE-ALPES
62749;SAINT-GEORGES;50.351642191,2.07280932615;62770;62;NORD-PAS-DE-CALAIS
61506;VILLERS-EN-OUCHE;48.8650136139,0.454664158728;61550;61;BASSE-NORMANDIE
31449;REGADES;43.0533534739,0.717699496738;31800;31;MIDI-PYRENEES
50004;AIREL;49.2125093524,-1.08007866426;50680;50;BASSE-NORMANDIE
18185;PRESLY;47.3870067033,2.32263755555;18380;18;CENTRE
68059;BURNHAUPT-LE-BAS;47.7164544837,7.15440584349;68520;68;ALSACE
51183;COURCY;49.3196081983,4.0061261454;51220;51;CHAMPAGNE-ARDENNE
38221;MARNANS;45.2892320026,5.24958974003;38980;38;RHONE-ALPES
45203;MEUNG-SUR-LOIRE;47.8397230739,1.69811579508;45130;45;CENTRE
21050;BAUBIGNY;46.9901330844,4.68217029734;21340;21;BOURGOGNE
62873;WANCOURT;50.256058557,2.85524996324;62128;62;NORD-PAS-DE-CALAIS
6006;ASPREMONT;43.7750731742,7.24475771199;6790;6;PROVENCE-ALPES-COTE D'AZUR
55313;MALANCOURT;49.2355612046,5.17616049731;55270;55;LORRAINE
87119;PIERRE-BUFFIERE;45.6911141635,1.36024166965;87260;87;LIMOUSIN
52050;BIESLES;48.102555202,5.28581680401;52340;52;CHAMPAGNE-ARDENNE
33431;SAINT-LEON;44.7665724734,-0.276430909291;33670;33;AQUITAINE
62184;BUISSY;50.2010903848,3.02979862167;62860;62;NORD-PAS-DE-CALAIS
64348;LONS;43.3212113158,-0.401734390624;64140;64;AQUITAINE
36038;CHAMPILLET;46.5468094689,2.10739016471;36160;36;CENTRE
57234;FRAUENBERG;49.1339601858,7.11539380178;57200;57;LORRAINE
5129;SAINT-ANDRE-DE-ROSANS;44.3647393809,5.52097371787;5150;5;PROVENCE-ALPES-COTE D'AZUR
63418;SERMENTIZON;45.7640786806,3.48570267684;63120;63;AUVERGNE
60398;LE MESNIL-EN-THELLE;49.1755288467,2.28195991466;60530;60;PICARDIE
86031;BONNES;46.613909053,0.599381155939;86300;86;POITOU-CHARENTES
51342;MANCY;48.982499338,3.9380543947;51530;51;CHAMPAGNE-ARDENNE
31466;SAIGUEDE;43.5233769475,1.14231751485;31470;31;MIDI-PYRENEES
81016;ARFONS;43.4246280081,2.18966306697;81110;81;MIDI-PYRENEES
47065;CLAIRAC;44.371064569,0.38579130311;47320;47;AQUITAINE
57144;COCHEREN;49.1434616014,6.8532637393;57800;57;LORRAINE
62651;PENIN;50.3304741478,2.487971772;62127;62;NORD-PAS-DE-CALAIS
67226;ITTENHEIM;48.6017514577,7.60509580501;67117;67;ALSACE
24561;VALEUIL;45.3279332402,0.628068409439;24310;24;AQUITAINE
71443;SAINT-LOUP-GEANGES;46.9387218362,4.90922243848;71350;71;BOURGOGNE
62853;VIEIL-MOUTIER;50.6624676779,1.91064000839;62240;62;NORD-PAS-DE-CALAIS
18132;LUGNY-CHAMPAGNE;47.177490889,2.82796687911;18140;18;CENTRE
38432;SAINT-NICOLAS-DE-MACHERIN;45.4071927108,5.61586556764;38500;38;RHONE-ALPES
73038;BELLENTRE;45.5369181938,6.73281135671;73210;73;RHONE-ALPES
60372;LUCHY;49.5519072556,2.11494855936;60360;60;PICARDIE
22360;TREGUEUX;48.480075769,-2.74506421541;22950;22;BRETAGNE
25035;AUXON-DESSUS;47.3044311346,5.9681629274;25870;25;FRANCHE-COMTE
59424;NEUF-MESNIL;50.2653663974,3.90941211198;59330;59;NORD-PAS-DE-CALAIS
49342;TANCOIGNE;47.1685465453,-0.413692777964;49310;49;PAYS DE LA LOIRE
61210;JOUE-DU-PLAIN;48.6801916267,-0.140023769708;61150;61;BASSE-NORMANDIE
19250;SALON-LA-TOUR;45.5022179707,1.53380254271;19510;19;LIMOUSIN
8160;EVIGNY;49.7271036646,4.6755894996;8090;8;CHAMPAGNE-ARDENNE
7183;PRADONS;44.473019743,4.37584445661;7120;7;RHONE-ALPES
40108;GASTES;44.3206614614,-1.19398557217;40160;40;AQUITAINE
62669;PRESSY;50.4741367266,2.39005609292;62550;62;NORD-PAS-DE-CALAIS
26140;GEYSSANS;45.1234537531,5.09201692077;26750;26;RHONE-ALPES
16041;BESSAC;45.4311590741,-0.0136973551346;16250;16;POITOU-CHARENTES
60686;VILLERS-SOUS-SAINT-LEU;49.2175345324,2.38499254783;60340;60;PICARDIE
58133;HERY;47.2623486952,3.59205862673;58800;58;BOURGOGNE
40123;HERM;43.8073328601,-1.12483470338;40990;40;AQUITAINE
70053;LES BATIES;47.502432547,5.8956755541;70130;70;FRANCHE-COMTE
70219;ESPRELS;47.5427842228,6.35948828395;70110;70;FRANCHE-COMTE
75113;PARIS-13E-ARRONDISSEMENT;48.8287176845,2.36246822852;75013;75;ILE-DE-FRANCE
8289;MESSINCOURT;49.6912180369,5.15283901706;8110;8;CHAMPAGNE-ARDENNE
81099;GAILLAC;43.9170968776,1.88647213801;81600;81;MIDI-PYRENEES
51445;POURCY;49.1497686357,3.90663695027;51480;51;CHAMPAGNE-ARDENNE
40186;MISSON;43.5841785714,-0.958405767864;40290;40;AQUITAINE
23261;VIERSAT;46.2630214571,2.44518015435;23170;23;LIMOUSIN
8287;MENIL-LEPINOIS;49.3745768771,4.28760480612;8310;8;CHAMPAGNE-ARDENNE
88343;PAREY-SOUS-MONTFORT;48.2508324084,5.94558967092;88800;88;LORRAINE
47070;CONDEZAYGUES;44.4875096841,0.909054769911;47500;47;AQUITAINE
46016;BALADOU;44.9240844611,1.55512235753;46600;46;MIDI-PYRENEES
90039;ESSERT;47.6367014962,6.81198236249;90850;90;FRANCHE-COMTE
77505;VILLEMAREUIL;48.9202287763,2.98474504505;77470;77;ILE-DE-FRANCE
77404;SAINTE-COLOMBE;48.5343555436,3.25919071204;77650;77;ILE-DE-FRANCE
40185;MIRAMONT-SENSACQ;43.5937272264,-0.321552356121;40320;40;AQUITAINE
32381;SAINT-JEAN-LE-COMTAL;43.5737293634,0.514611237658;32550;32;MIDI-PYRENEES
50565;SARTILLY;48.7540217735,-1.46351733597;50530;50;BASSE-NORMANDIE
71072;CERSOT;46.7053648589,4.63239889903;71390;71;BOURGOGNE
41068;COURMEMIN;47.4697320137,1.6274781438;41230;41;CENTRE
59182;DRINCHAM;50.9104379281,2.31996661732;59630;59;NORD-PAS-DE-CALAIS
69154;POLLIONNAY;45.7685281587,4.65869632922;69290;69;RHONE-ALPES
2137;BUSSIARES;49.0765910572,3.25026191909;2810;2;PICARDIE
63243;MOUREUILLE;46.1626033559,2.89026644721;63700;63;AUVERGNE
74159;MAGLAND;46.0010482843,6.63346275001;74300;74;RHONE-ALPES
37201;RIVIERE;47.1446277658,0.266267354644;37500;37;CENTRE
77421;SAINT-MARS-VIEUX-MAISONS;48.7382088381,3.3197504668;77320;77;ILE-DE-FRANCE
91216;EPINAY-SUR-ORGE;48.672618112,2.31834586071;91360;91;ILE-DE-FRANCE
76372;ILLOIS;49.7454018898,1.64586609284;76390;76;HAUTE-NORMANDIE
47176;MONGAILLARD;44.2096650364,0.295708893452;47230;47;AQUITAINE
50380;NOTRE-DAME-D'ELLE;49.1107835705,-0.954419906534;50810;50;BASSE-NORMANDIE
24525;SAVIGNAC-DE-NONTRON;45.5479530134,0.718268014166;24300;24;AQUITAINE
57441;MANOM;49.3807868109,6.17472865398;57100;57;LORRAINE
83115;SAINTE-MAXIME;43.3564730986,6.61172790208;83120;83;PROVENCE-ALPES-COTE D'AZUR
18232;SAINT-PRIEST-LA-MARCHE;46.4490350158,2.18414967239;18370;18;CENTRE
36197;SAINT-HILAIRE-SUR-BENAIZE;46.5569306116,1.06674152425;36370;36;CENTRE
9032;AX-LES-THERMES;42.6873576342,1.81825994194;9110;9;MIDI-PYRENEES
28396;TRIZAY-LES-BONNEVAL;48.1997904547,1.33237948177;28800;28;CENTRE
65292;LUQUET;43.2596416561,-0.11842797217;65320;65;MIDI-PYRENEES
13096;SAINTES-MARIES-DE-LA-MER;43.50398297,4.46396357194;13460;13;PROVENCE-ALPES-COTE D'AZUR
11178;LABASTIDE-D'ANJOU;43.3468106616,1.85317961566;11320;11;LANGUEDOC-ROUSSILLON
84121;SANNES;43.7566978031,5.48858992739;84240;84;PROVENCE-ALPES-COTE D'AZUR
70189;CROMARY;47.3651266059,6.06864570113;70190;70;FRANCHE-COMTE
56143;MUZILLAC;47.5547990071,-2.47313130571;56190;56;BRETAGNE
24067;LE BUGUE;44.9264427991,0.924662888033;24260;24;AQUITAINE
21516;QUINCEROT;47.6174314295,4.27133698568;21500;21;BOURGOGNE
51192;COURTHIEZY;49.0472061076,3.60014193409;51700;51;CHAMPAGNE-ARDENNE
90071;MONTREUX-CHATEAU;47.6079194544,6.99446090768;90130;90;FRANCHE-COMTE
3106;DURDAT-LAREQUILLE;46.2540040648,2.69686439225;3310;3;AUVERGNE
87018;BLOND;46.0535299547,1.01712916686;87300;87;LIMOUSIN
14716;TRUNGY;49.1936866317,-0.722397448796;14490;14;BASSE-NORMANDIE
50483;SAINT-GILLES;49.0969481522,-1.16151864411;50180;50;BASSE-NORMANDIE
70040;AUTREY-LES-CERRE;47.6127923276,6.34600936361;70110;70;FRANCHE-COMTE
57377;LANDANGE;48.6688126564,6.96056023007;57830;57;LORRAINE
53116;LE HORPS;48.3894551796,-0.46306709899;53640;53;PAYS DE LA LOIRE
63349;SAINT-GEORGES-DE-MONS;45.9425789981,2.86525806155;63780;63;AUVERGNE
39017;ARLAY;46.7695260312,5.52939356263;39140;39;FRANCHE-COMTE
63170;LA GOUTELLE;45.844471607,2.74702322197;63230;63;AUVERGNE
93077;VILLEMOMBLE;48.8848370021,2.50893406035;93250;93;ILE-DE-FRANCE
40246;SABRES;44.1461218641,-0.734828540641;40630;40;AQUITAINE
11131;FA;42.9276860891,2.17956693905;11260;11;LANGUEDOC-ROUSSILLON
8500;WIGNICOURT;49.586756413,4.58208905132;8270;8;CHAMPAGNE-ARDENNE
33031;BASSANNE;44.560543686,-0.0931882578624;33190;33;AQUITAINE
76688;THIERGEVILLE;49.7282499178,0.4881028317;76540;76;HAUTE-NORMANDIE
9049;BENAC;42.9583402851,1.52803181268;9000;9;MIDI-PYRENEES
77464;THORIGNY-SUR-MARNE;48.8918979999,2.7123703432;77400;77;ILE-DE-FRANCE
31177;EUP;42.9263371588,0.684482235648;31440;31;MIDI-PYRENEES
83036;CAVALAIRE-SUR-MER;43.1819055812,6.52121721395;83240;83;PROVENCE-ALPES-COTE D'AZUR
62526;LONGUEVILLE;50.7288500512,1.88045163542;62142;62;NORD-PAS-DE-CALAIS
2362;GUIVRY;49.651625761,3.12103476493;2300;2;PICARDIE
31047;BAX;43.2246503124,1.28820389123;31310;31;MIDI-PYRENEES
74105;DOUVAINE;46.3063459721,6.29894207485;74140;74;RHONE-ALPES
62800;SOUASTRE;50.1493830163,2.57000343449;62111;62;NORD-PAS-DE-CALAIS
24418;SAINT-GERMAIN-DU-SALEMBRE;45.127972537,0.437779642589;24190;24;AQUITAINE
71206;LA FRETTE;46.6412331111,5.04960758377;71440;71;BOURGOGNE
88360;PROVENCHERES-LES-DARNEY;48.1233719759,5.96308105544;88260;88;LORRAINE
9215;NALZEN;42.9192383655,1.74790658512;9300;9;MIDI-PYRENEES
80505;MAMETZ;50.0005695431,2.74579694332;80300;80;PICARDIE
51560;SUIZY-LE-FRANC;48.9538152949,3.72996910022;51270;51;CHAMPAGNE-ARDENNE
33403;SAINTE-FOY-LA-LONGUE;44.615535673,-0.142468985592;33490;33;AQUITAINE
57616;SAINT-JULIEN-LES-METZ;49.1398497812,6.2087377953;57070;57;LORRAINE
32337;PUYSEGUR;43.7729413958,0.591022229224;32390;32;MIDI-PYRENEES
86027;BIARD;46.5859914233,0.297504952601;86580;86;POITOU-CHARENTES
39238;FRASNE-LES-MEULIERES;47.1966162247,5.50343047257;39290;39;FRANCHE-COMTE
15040;CHANTERELLE;45.3772414628,2.83331975255;15190;15;AUVERGNE
53018;BALLOTS;47.9040903892,-1.05880243531;53350;53;PAYS DE LA LOIRE
9058;BOMPAS;42.8628959409,1.61987890527;9400;9;MIDI-PYRENEES
80693;SAILLY-LAURETTE;49.9206257095,2.61569223377;80800;80;PICARDIE
18217;SAINT-JEANVRIN;46.5964376118,2.2422951827;18370;18;CENTRE
69176;SOUCIEU-EN-JARREST;45.6769698938,4.69227069505;69510;69;RHONE-ALPES
39341;LES MOLUNES;46.3424655119,5.93198405387;39310;39;FRANCHE-COMTE
50453;SAINTE-CECILE;48.8335140152,-1.18922933897;50800;50;BASSE-NORMANDIE
72291;SAINT-JEAN-DE-LA-MOTTE;47.7580584214,0.0554184806948;72510;72;PAYS DE LA LOIRE
51480;SAINTE-GEMME;49.1449983194,3.66273959081;51700;51;CHAMPAGNE-ARDENNE
27327;HECTOMARE;49.1927415084,0.944362009841;27110;27;HAUTE-NORMANDIE
46329;VAYLATS;44.3249960013,1.64994675645;46230;46;MIDI-PYRENEES
60346;LAMORLAYE;49.1602771773,2.41972419406;60260;60;PICARDIE
70433;QUINCEY;47.5918067623,6.20082918188;70000;70;FRANCHE-COMTE
60153;CHOQUEUSE-LES-BENARDS;49.649815276,2.07488298131;60360;60;PICARDIE
57687;VALLERANGE;48.9502611982,6.68677832719;57340;57;LORRAINE
22207;PLOUARET;48.6193915255,-3.48297540773;22420;22;BRETAGNE
24136;COUBJOURS;45.2416866211,1.25356332891;24390;24;AQUITAINE
33162;EYSINES;44.8797152377,-0.647899474657;33320;33;AQUITAINE
54138;COSNES-ET-ROMAIN;49.525596238,5.71659969266;54400;54;LORRAINE
14678;SOUMONT-SAINT-QUENTIN;48.979239508,-0.234726368793;14420;14;BASSE-NORMANDIE
18044;CERBOIS;47.1109466347,2.10554374746;18120;18;CENTRE
60082;BONNEUIL-LES-EAUX;49.6808426625,2.24243541639;60120;60;PICARDIE
8190;GIVET;50.1424845969,4.83512248031;8600;8;CHAMPAGNE-ARDENNE
70149;CHENEBIER;47.6435305659,6.70723411638;70400;70;FRANCHE-COMTE
64511;SAUVAGNON;43.3933131319,-0.389091623871;64230;64;AQUITAINE
25476;RAHON;47.3270427606,6.58186088547;25430;25;FRANCHE-COMTE
67067;BRUMATH;48.7204656106,7.71740193625;67170;67;ALSACE
25180;CROUZET-MIGETTE;46.9567035839,6.01221278274;25270;25;FRANCHE-COMTE
80227;CROIXRAULT;49.7945025614,1.98646033146;80290;80;PICARDIE
2461;MAREST-DAMPCOURT;49.59443854,3.14627124688;2300;2;PICARDIE
54262;HOEVILLE;48.7165627893,6.43301011258;54370;54;LORRAINE
52072;BRETHENAY;48.1570319253,5.13602745985;52000;52;CHAMPAGNE-ARDENNE
45006;ARDON;47.7881590342,1.88281454667;45160;45;CENTRE
71093;LA CHAPELLE-SAINT-SAUVEUR;46.8468026106,5.26448829043;71310;71;BOURGOGNE
21032;AUBIGNY-LA-RONCE;46.9880450918,4.59634588492;21340;21;BOURGOGNE
26193;MONTBRUN-LES-BAINS;44.1877148289,5.43426917221;26570;26;RHONE-ALPES
87085;LIMOGES;45.8542549589,1.2487579024;87000/87100/87280;87;LIMOUSIN
53056;LA CHAPELLE-ANTHENAISE;48.1320145418,-0.660149410464;53950;53;PAYS DE LA LOIRE
2B124;GHISONI;42.0908261041,9.21026781601;20227;2B;CORSE
65337;ORIEUX;43.2345017899,0.294377366184;65190;65;MIDI-PYRENEES
4122;MIRABEAU;44.0562295958,6.08015931568;4510;4;PROVENCE-ALPES-COTE D'AZUR
51115;CHAMPFLEURY;49.195865059,4.01839707256;51500;51;CHAMPAGNE-ARDENNE
56090;INZINZAC-LOCHRIST;47.8558359743,-3.25178122558;56650;56;BRETAGNE
50419;QUETTREVILLE-SUR-SIENNE;48.9618413224,-1.46914956989;50660;50;BASSE-NORMANDIE
21603;SEMUR-EN-AUXOIS;47.4909559267,4.34106366761;21140;21;BOURGOGNE
83130;SOLLIES-PONT;43.1907611248,6.06327697157;83210;83;PROVENCE-ALPES-COTE D'AZUR
80166;CANAPLES;50.0613505846,2.2308855769;80670;80;PICARDIE
88477;TRAMPOT;48.3555814524,5.44245742995;88350;88;LORRAINE
42171;PINAY;45.8713622247,4.13461976155;42590;42;RHONE-ALPES
68016;BALGAU;47.9272368478,7.53211500774;68740;68;ALSACE
14254;ETERVILLE;49.1478744808,-0.428813516348;14930;14;BASSE-NORMANDIE
12171;NAUVIALE;44.5133117554,2.43273501132;12330;12;MIDI-PYRENEES
50166;DOVILLE;49.3370222882,-1.54822338133;50250;50;BASSE-NORMANDIE
87081;JOURGNAC;45.7317643416,1.21288397777;87800;87;LIMOUSIN
46235;REILHAC;44.7017845632,1.72572975091;46500;46;MIDI-PYRENEES
2608;PLOMION;49.8188816623,4.01999597737;2140;2;PICARDIE
25400;MONTGESOYE;47.0879214162,6.19273775491;25111;25;FRANCHE-COMTE
23211;SAINT-MARC-A-FRONGIER;45.9193165134,2.11056144909;23200;23;LIMOUSIN
50248;LE HOMMET-D'ARTHENAY;49.1901156033,-1.19499269817;50620;50;BASSE-NORMANDIE
49018;BAUGE;47.5466894738,-0.109021794815;49150;49;PAYS DE LA LOIRE
84146;VILLEDIEU;44.2885345568,5.04784441518;84110;84;PROVENCE-ALPES-COTE D'AZUR
52118;CHATONRUPT-SOMMERMONT;48.4718286513,5.10006137447;52300;52;CHAMPAGNE-ARDENNE
